ACCELERATION,BRAKE,STEERING,SPEED,TRACK_POSITION,ANGLE_TO_TRACK_AXIS,TRACK_EDGE_0,TRACK_EDGE_1,TRACK_EDGE_2,TRACK_EDGE_3,TRACK_EDGE_4,TRACK_EDGE_5,TRACK_EDGE_6,TRACK_EDGE_7,TRACK_EDGE_8,TRACK_EDGE_9,TRACK_EDGE_10,TRACK_EDGE_11,TRACK_EDGE_12,TRACK_EDGE_13,TRACK_EDGE_14,TRACK_EDGE_15,TRACK_EDGE_16,TRACK_EDGE_17
1.0,0.0,-0.005347842276401629,125.583,-0.529861,0.0958394,9.22018,9.51396,10.1341,11.188,12.8359,15.1577,18.3408,22.7218,31.7556,110.545,50.7578,6.70095,4.90628,3.97446,3.43118,3.10333,2.91473,2.82968,2.83395
1.0,0.0,-0.0020009205037311516,83.1023,0.303833,0.0102765,4.17722,4.24936,4.462,4.85223,5.50041,6.57918,8.50585,12.5683,25.5445,200.0,42.572,22.246,15.3732,12.0238,10.1254,8.98041,8.29448,7.92973,7.82341
1.0,0.0,-0.012139862481627493,286.05,0.659599,-0.0158952,5.10666,5.17212,5.40897,5.85931,6.61787,7.89217,10.2014,15.3125,42.1474,140.237,88.7175,61.0443,46.0572,37.3649,32.0159,28.615,26.4971,25.3152,24.8969
0.0,1.0,-0.014500355274959667,115.856,-0.27479,-0.0300555,7.65179,7.71981,8.00484,8.54416,9.41454,10.7565,12.8213,16.0539,22.9714,46.525,35.739,23.3695,11.0513,7.55085,6.02986,5.19679,4.71421,4.45168,4.35339
1.0,0.0,0.38351010986572914,87.9678,0.767451,-0.0584674,1.39772,1.40489,1.45732,1.56408,1.74633,2.04984,2.58311,3.67306,115.337,35.5345,25.8854,21.4262,18.1353,15.62,13.7518,12.3964,11.4449,10.8687,10.621
1.0,0.0,0.0010701362891050437,158.193,-0.327993,0.00280887,7.96796,8.09152,8.47317,9.17544,10.3311,12.2133,15.4257,21.5057,35.1335,70.2177,33.1538,12.3637,8.19504,6.31321,5.27639,4.65881,4.29031,4.09308,4.03204
1.0,0.0,0.015747904122993556,123.239,-0.583473,0.045152,9.50998,9.72084,10.2392,11.1455,12.6024,14.928,18.7757,25.5628,37.4411,54.3491,14.5386,6.84975,4.73736,3.72961,3.16167,2.8215,2.62129,2.52058,2.50175
1.0,0.0,0.3657402332406466,79.5314,0.589411,-0.179032,2.50777,2.46356,2.50337,2.63492,2.88655,3.32665,4.13453,6.0206,37.5796,30.226,24.6195,20.3359,17.053,14.585,12.7783,11.4832,10.5809,9.98778,9.64967
1.0,0.0,-0.002223899026012344,70.772,0.317403,0.00779643,4.09571,4.16461,4.37096,4.7507,5.38177,6.43155,8.30354,12.2372,24.6774,200.0,43.5936,22.627,15.5987,12.1843,10.2517,9.08661,8.38816,8.01558,7.90466
1.0,0.0,-0.3783974548460076,155.313,-0.448471,-0.0272624,8.69397,8.78317,9.1467,9.84263,10.9979,12.8713,16.0218,21.8158,34.188,64.758,128.164,11.0544,7.08773,5.37149,4.44235,3.89195,3.56131,3.37848,3.31042
1.0,0.0,0.3683360881427482,287.94,0.216219,-0.0255101,11.7605,11.8885,12.4001,13.3828,15.0305,17.7562,22.5271,32.6397,200.0,152.173,86.3003,53.4363,37.6453,29.2429,24.3439,21.3875,19.6025,18.6145,18.2492
1.0,0.0,-0.3665609552328838,89.4397,-0.805959,0.00389511,10.8358,10.9813,11.4217,12.2085,13.4408,15.2883,18.0293,22.0938,28.0578,36.4496,47.3242,3.68937,2.39148,1.83092,1.52637,1.34612,1.23895,1.18179,1.16425
1.0,0.0,-0.00719628745234532,109.338,0.525035,-8.6328E-4,2.84973,2.89349,3.03271,3.29163,3.72372,4.44413,5.73254,8.46787,17.8164,101.799,43.9814,25.4343,17.9289,14.0998,11.8903,10.5445,9.73079,9.29059,9.15015
1.0,0.0,2.9131885369881873E-5,71.08,-0.00151224,4.91921E-4,5.00756,5.08525,5.32989,5.78388,6.53961,7.79495,10.0237,14.6609,28.9181,194.664,28.6703,14.5772,9.97638,7.76231,6.51448,5.76313,5.31189,5.06902,4.99244
1.0,0.0,0.016076805948247303,38.3081,-0.00511837,0.0685784,15.1123,15.5336,16.4945,18.1708,20.9342,25.6066,34.3059,54.4634,142.561,200.0,61.9932,36.7922,26.736,21.5103,18.4627,16.6136,15.5301,15.0074,14.9584
1.0,0.0,0.0011681908875523029,196.431,-0.268199,-0.0223151,7.61109,7.6982,8.03428,8.67672,9.75292,11.534,14.6556,20.9676,38.9059,200.0,28.9572,13.6799,9.13701,7.01929,5.84264,5.13753,4.71204,4.47727,4.3919
1.0,0.0,-0.00819542188247727,139.895,-0.0509389,-0.148121,6.37665,6.30786,6.43739,6.78687,7.4205,8.47846,10.2747,13.6365,21.7757,114.963,54.1394,24.5644,14.8321,10.6833,8.51045,7.24062,6.46455,5.99918,5.75644
1.0,0.0,-0.3742842952053891,105.917,-0.802924,-0.0121098,10.8182,10.9414,11.3675,12.151,13.4006,15.3146,18.1377,22.0851,29.0996,50.5189,85.071,3.87711,2.4882,1.89247,1.57019,1.37954,1.26565,1.20375,1.18255
1.0,0.0,0.019878030637387915,93.11,-0.826939,0.0404905,10.9691,11.1759,11.6879,12.5655,13.9205,15.9418,18.9352,23.4949,30.7839,42.3319,6.77471,2.91105,1.99121,1.56059,1.31961,1.17568,1.09091,1.04795,1.03923
1.0,0.0,0.006287367414758478,272.477,0.0145267,0.0370665,14.7923,15.1193,15.957,17.4543,19.9301,24.0767,31.6152,48.1561,107.872,200.0,72.458,40.4078,28.6185,22.6884,19.2793,17.2156,15.9899,15.3628,15.2284
0.0,1.0,-0.37108550948272945,86.2832,-0.585714,0.0885041,9.55048,9.8419,10.468,11.5223,13.048,15.171,18.0642,21.8778,26.6519,33.9516,48.8004,5.98542,4.36443,3.52617,3.0383,2.74368,2.57333,2.49503,2.49557
1.0,0.0,-0.01462071205023868,100.993,0.451375,-0.12979,2.76744,2.74599,2.81352,2.98195,3.28475,3.79673,4.69755,6.54621,14.0631,40.9488,28.7249,20.4171,15.2733,12.1268,10.1524,8.88366,8.06824,7.5689,7.31215
1.0,0.0,-0.004069167094982102,144.868,0.432404,-0.0411484,3.40854,3.43684,3.57794,3.85692,4.33154,5.12865,6.5626,9.68616,29.8776,57.4872,35.0947,23.1737,16.9612,13.4742,11.3756,10.0641,9.25008,8.78667,8.6013
1.0,0.0,0.011322332053414997,268.485,0.54127,0.0506999,6.88998,7.06259,7.48191,8.22668,9.46768,11.5927,15.6619,26.1764,128.687,186.87,81.0842,52.7992,40.0464,32.929,28.5368,25.7824,24.1243,23.2874,23.1471
0.0,1.0,0.005028585962850141,156.525,-0.0453515,0.0974239,6.30199,6.51142,6.9538,7.71208,8.96159,11.0855,14.8259,21.9305,36.1524,62.6079,28.3203,13.479,9.84399,8.01942,6.94344,6.29056,5.91416,5.74496,5.75518
1.0,0.0,-0.0195581508906181,148.903,-0.463793,-0.104216,8.82731,8.80299,9.03327,9.5654,10.5033,12.051,14.656,19.4518,30.2802,73.3296,59.0368,14.1183,8.15862,5.86218,4.68566,4.00377,3.59068,3.35029,3.23529
1.0,0.0,0.0043769890993068826,139.073,-0.299494,0.00677711,7.79712,7.92401,8.30548,9.00494,10.1568,12.0394,15.278,21.5105,36.0136,57.2332,30.6485,12.6513,8.46183,6.54225,5.47876,4.84402,4.46533,4.26361,4.20312
1.0,0.0,7.371783978513236E-5,202.397,0.135949,0.0250505,5.18593,5.2893,5.56955,6.0761,6.91514,8.31621,10.8424,16.2836,34.8112,149.344,34.3774,18.6501,13.0685,10.2991,8.71679,7.7603,7.18982,6.89256,6.81783
1.0,0.0,-0.012399989563221112,100.501,-0.0294946,-0.067137,5.1591,5.1773,5.35904,5.73459,6.37504,7.4307,9.24188,12.7321,21.5084,70.7573,45.2705,17.442,11.0091,8.22534,6.72844,5.84268,5.30545,4.99776,4.86348
1.0,0.0,-0.006763579127533177,131.329,-0.409177,-0.11313,7.08885,7.0585,7.23583,7.64686,8.36344,9.54744,11.5301,15.1322,23.0251,115.785,50.4438,13.9268,7.75174,5.48598,4.34739,3.69792,3.31006,3.08388,2.97358
0.0,1.0,-0.36685210640401844,120.261,-0.498322,-0.0188195,8.99147,9.09612,9.4841,10.2172,11.4282,13.3868,16.6713,22.6843,34.3567,46.0656,58.4791,9.8122,6.35285,4.83681,4.0119,3.5224,3.22885,3.06795,3.0106
0.0,1.0,-0.014568683150952602,124.323,0.590726,-0.0427863,2.45793,2.47752,2.578,2.77713,3.11565,3.68267,4.69617,6.86364,16.6335,49.9969,34.7807,24.4777,18.4096,14.8015,12.5683,11.1519,10.2652,9.75757,9.55249
1.0,0.0,-0.010612866498551128,140.962,0.476545,-0.0526405,3.14519,3.16473,3.28731,3.53443,3.95641,4.66297,5.92128,8.58807,19.5809,60.1398,36.9331,24.3466,17.7525,14.054,11.8309,10.4416,9.57668,9.07913,8.87086
1.0,0.0,0.3644946944769868,90.9416,0.726507,-0.0363433,1.64207,1.65707,1.72644,1.86242,2.09308,2.4798,3.17394,4.67576,43.0347,35.0099,28.0952,22.5641,18.4249,15.4506,13.3595,11.9659,11.078,10.5667,10.3651
1.0,0.0,0.0026080184460665202,111.25,-0.559753,-0.0888707,9.39559,9.39296,9.6845,10.3183,11.4118,13.2138,16.2788,22.0682,35.9434,71.3137,30.8738,10.2674,6.27187,4.61587,3.74163,3.22829,2.91674,2.73585,2.65195
0.0,1.0,-0.018443953580376943,149.565,0.303174,-0.00146747,3.48413,3.53668,3.70441,4.01611,4.53387,5.38998,6.89432,9.94494,18.4119,65.3224,48.5357,19.9605,13.2787,10.232,8.54825,7.54352,6.94269,6.61914,6.51587
1.0,0.0,0.3700108884542087,96.4711,0.861979,-0.0190398,0.828281,0.838493,0.876625,0.949554,1.07282,1.28083,1.66133,2.52916,49.3732,34.2764,25.7847,20.8204,17.6086,15.2937,13.6511,12.5133,11.7648,11.3318,11.1734
1.0,0.0,3.956669741482877E-4,98.9989,-0.748332,-0.0792997,10.519,10.5319,10.8333,11.4634,12.5134,14.1512,16.6938,21.3006,35.1606,97.3454,33.8859,6.67832,3.68685,2.65769,2.14003,1.84216,1.66354,1.56107,1.51487
1.0,0.0,-0.020311906888594057,84.6029,0.773596,-0.0332815,1.13266,1.14362,1.19213,1.28673,1.44696,1.71552,2.19759,3.23936,8.03952,34.8732,26.4184,19.9766,15.8082,13.1157,11.354,10.198,9.46079,9.03723,8.87227
1.0,0.0,-0.011296762646635266,288.703,0.549733,-0.0276864,6.75662,6.8288,7.12537,7.69885,8.66794,10.2915,13.2087,19.522,47.9476,144.072,91.1271,60.8263,44.896,35.8788,30.4221,27.0057,24.8907,23.7017,23.2544
1.0,0.0,-0.003950212897893479,174.355,0.454875,-0.004996,3.27079,3.31833,3.47439,3.76592,4.25189,5.05833,6.48546,9.43366,18.3168,200.0,51.7363,25.8782,17.6111,13.6618,11.4433,10.109,9.30651,8.87184,8.72936
1.0,0.0,-0.014882425167514875,229.358,0.668085,-0.0309622,4.98117,5.0314,5.24671,5.66495,6.37239,7.55704,9.68076,14.2504,33.9016,132.471,88.3517,62.1542,47.0996,38.1305,32.5487,28.9967,26.775,25.5151,25.0323
1.0,0.0,0.013222281241524811,173.987,0.166906,0.00572092,4.99863,5.08189,5.335,5.80323,6.58603,7.90137,10.2984,15.6636,50.1189,67.7887,31.992,19.0253,13.5375,10.6951,9.04433,8.03632,7.42754,7.10069,7.00153
0.0,1.0,-0.017736260854362022,88.4026,0.799055,-0.00519341,1.00474,1.01955,1.06832,1.15977,1.31329,1.57141,2.04129,3.0922,10.1958,35.1583,25.8028,19.5663,15.5663,12.9894,11.3055,10.2046,9.51013,9.12374,8.99538
1.0,0.0,-0.0036794855867015564,279.785,0.0355354,-0.0152696,14.4687,14.6524,15.3121,16.561,18.6485,22.1069,28.1917,40.6001,76.6808,200.0,97.944,47.41,31.9138,24.6159,20.5425,18.0977,16.6242,15.8171,15.5348
1.0,0.0,-0.0032541780673838797,139.74,-0.270498,-0.0198814,7.62445,7.71365,8.04845,8.68424,9.7423,11.4748,14.4491,20.1679,33.82,57.1228,37.4093,14.0972,9.2044,7.02439,5.83166,5.12217,4.69589,4.46185,4.37787
1.0,0.0,-0.3778620276992108,127.942,-0.630852,-0.00725048,9.78535,9.91417,10.3423,11.1337,12.4214,14.4631,17.7764,23.4651,33.9845,54.2171,106.353,7.10047,4.60727,3.51897,2.92675,2.57571,2.36606,2.25262,2.21495
1.0,0.0,0.37177177093460073,97.6912,0.854815,-9.32392E-4,0.871109,0.884754,0.928272,1.00964,1.14666,1.37918,1.81165,2.84785,49.2996,32.4393,24.7324,20.3766,17.2772,15.0443,13.4636,12.3731,11.6618,11.2598,11.1289
1.0,0.0,0.00389245332212381,274.096,-0.0541335,0.0132945,15.8134,16.0951,16.9101,18.401,20.8758,24.9974,32.3723,47.9882,98.4922,200.0,75.9834,40.0246,27.7397,21.7302,18.3184,16.2595,15.0272,14.3744,14.1893
1.0,0.0,-0.0027108674003703116,193.737,0.159568,-0.0240263,12.6101,12.7506,13.3031,14.3617,16.136,19.0717,24.2125,34.6011,78.1886,161.369,89.0007,52.9538,36.301,27.8654,23.1796,20.3728,18.6785,17.7421,17.3985
1.0,0.0,-7.313656925324352E-4,-0.00153712,0.00202408,0.00470084,14.9698,15.2133,15.9578,17.3327,19.6191,23.4201,30.1854,44.3415,88.5689,200.0,84.3097,43.386,29.8183,23.2531,19.5439,17.3088,15.9678,15.2498,15.0305
1.0,0.0,0.3586954828234602,60.3359,0.868507,-0.112858,0.661724,0.658733,0.676464,0.717873,0.790684,0.911495,1.12254,1.56532,21.0173,18.8881,16.9018,15.1298,13.6111,12.355,11.35,10.5741,10.0028,9.61439,9.39249
1.0,0.0,-0.006817507132861067,131.388,-0.342914,-0.0179636,6.71564,6.79568,7.09015,7.6469,8.5696,10.0713,12.6197,17.3954,28.009,59.4468,37.3647,10.6903,6.92363,5.27349,4.37547,3.84258,3.52306,3.34802,3.28598
1.0,0.0,-0.011040808252926198,289.256,0.49656,-0.0477136,7.56039,7.61395,7.9155,8.51782,9.54346,11.2592,14.3137,20.7756,46.3382,154.018,93.8543,61.5414,44.8172,35.4844,29.8871,26.3945,24.2248,22.9828,22.4726
0.0,1.0,-0.36291025151177647,87.996,-0.824774,0.024487,10.9513,11.1284,11.6009,12.4194,13.6761,15.5231,18.1781,21.91,26.9137,33.0238,39.5979,3.11835,2.07986,1.61242,1.3546,1.2013,1.11064,1.06356,1.05168
1.0,0.0,0.007909948910877382,139.668,-0.598106,-0.00753403,9.5889,9.71674,10.1435,10.9353,12.2308,14.3068,17.7387,23.8467,35.9976,62.7814,22.3689,7.63551,4.99572,3.82473,3.18414,2.80345,2.57574,2.45245,2.41142
1.0,0.0,0.021355830138612506,165.824,0.0585429,0.0298682,5.65131,5.77016,6.08523,6.65368,7.59917,9.19529,12.1442,18.9449,59.2102,72.0911,28.0291,16.5899,11.9047,9.47632,8.06252,7.20037,6.6848,6.41738,6.35406
1.0,0.0,0.37483535143221025,154.434,0.433222,-0.0061652,3.40073,3.45032,3.61493,3.92407,4.4434,5.31739,6.91104,10.4954,99.8111,60.5074,34.4724,22.3653,16.3881,13.0907,11.1191,9.89499,9.14578,8.73558,8.59949
1.0,0.0,0.010308845446703963,286.794,0.448848,0.0825798,8.29614,8.55463,9.12298,10.112,11.7626,14.6369,20.222,34.3886,127.812,197.535,77.7085,49.3004,36.924,30.2493,26.2949,23.8936,22.4841,21.8201,21.8031
1.0,0.0,-0.36261033624615463,80.3282,-0.846451,-0.00401068,11.0788,11.2068,11.6143,12.3372,13.449,15.0555,17.3087,20.3651,24.309,29.0709,34.5916,3.0234,1.92499,1.46465,1.21673,1.07045,0.983383,0.936527,0.921303
1.0,0.0,-0.006140492840598668,117.442,0.735715,-0.0620673,1.58884,1.59604,1.65512,1.77647,1.9847,2.33368,2.95445,4.26854,11.3796,102.702,36.2249,24.3369,18.7525,15.6138,13.5371,12.1322,11.2164,10.6704,10.4316
1.0,0.0,-0.009776640123961932,204.334,0.386346,-0.0702283,9.22812,9.25629,9.58401,10.2684,11.4469,13.4192,16.9066,24.1651,51.3358,160.3,95.0167,60.6149,43.3007,33.8577,28.2731,24.8104,22.6552,21.4006,20.844
1.0,0.0,0.015458649093904616,107.943,-0.668987,0.0453832,10.0232,10.2345,10.7505,11.6431,13.0508,15.2274,18.6379,24.1223,33.0283,46.7683,14.9833,5.57939,3.79951,2.97638,2.51756,2.24419,2.08374,2.00315,1.98817
0.0,1.0,-0.01215929857462461,138.427,0.487643,-0.0452757,3.07735,3.10045,3.22438,3.47081,3.88974,4.58991,5.83459,8.45973,18.745,57.3563,37.0989,24.5676,17.8718,14.128,11.8877,10.4931,9.62859,9.13526,8.93459
1.0,0.0,-0.3729273933731527,114.111,-0.740273,-0.0390293,10.4491,10.5317,10.927,11.6926,12.9529,14.9489,18.1548,23.5483,33.185,50.7209,79.8187,5.40997,3.4134,2.56801,2.11429,1.84635,1.6851,1.595,1.55956
1.0,0.0,0.0021597555388429513,159.203,-0.345184,-0.00495737,8.0712,8.18582,8.56128,9.25919,10.4117,12.2918,15.5055,21.6148,35.5565,68.3395,31.7127,12.216,8.07005,6.20045,5.17164,4.55869,4.19193,3.9938,3.92896
0.0,1.0,-0.0261745226260833,135.977,-0.197424,-0.0440009,5.99277,6.03738,6.27029,6.72902,7.49754,8.74837,10.8574,14.7618,23.5094,58.0219,51.2303,14.5521,8.95049,6.68079,5.4792,4.77365,4.34975,4.11215,4.01682
1.0,0.0,0.011584592282201473,148.0,0.452301,0.0683025,3.29395,3.38641,3.59772,3.96735,4.57943,5.62372,7.60794,12.5229,59.5852,92.8687,31.4568,20.4358,15.2636,12.4216,10.7219,9.67734,9.06079,8.76212,8.73373
1.0,0.0,-0.012589402706580995,104.996,0.0215864,-0.0606611,4.90108,4.92396,5.10282,5.46756,6.08766,7.11009,8.86916,12.2806,20.9932,70.0868,44.9539,17.9589,11.4379,8.58238,7.03895,6.12373,5.56887,5.25254,5.11734
1.0,0.0,-0.0066765045362984846,125.983,0.0381088,-0.122198,5.81601,5.7795,5.92781,6.28659,6.92516,7.99596,9.85497,13.5387,24.6572,80.2116,40.8979,22.4936,14.7893,11.0535,8.97962,7.7334,6.96342,6.50412,6.274
1.0,0.0,0.3628428574112293,80.6248,0.845297,0.04247,0.929089,0.951405,1.00754,1.10849,1.27866,1.5758,2.17307,4.17854,29.4619,24.9359,21.1544,18.1472,15.8423,14.1235,12.8753,12.0033,11.4393,11.1389,11.0787
1.0,0.0,0.008271942325725626,118.082,-0.743819,0.013716,10.4637,10.6075,11.0134,11.7368,12.958,14.9465,18.2574,24.2267,36.7503,69.7284,18.995,5.27032,3.22387,2.42926,2.01468,1.77372,1.63225,1.55811,1.53724
1.0,0.0,0.0034821995280332452,158.296,0.0936011,0.0526698,5.44595,5.58185,5.90883,6.48585,7.43822,9.04037,11.9864,18.6198,36.7295,68.0664,30.5849,16.7809,12.0419,9.61795,8.2141,7.3631,6.86077,6.61063,6.57072
1.0,0.0,-0.023598362946695792,86.0607,0.758748,-0.121586,1.45874,1.44963,1.48748,1.57901,1.74245,2.0185,2.50518,3.51018,7.8001,33.9297,27.5008,22.393,18.5625,15.7888,13.8182,12.4408,11.5067,10.9172,10.6128
1.0,0.0,-0.004029526614000289,129.122,0.414434,0.00763399,2.92792,2.97709,3.12451,3.39583,3.84677,4.59685,5.9343,8.74406,17.6243,131.958,39.038,20.2534,13.9602,10.9035,9.17357,8.13064,7.50541,7.17182,7.07237
1.0,0.0,-0.360388648276821,63.7974,-0.732165,0.233629,8.81068,9.12709,9.63936,10.3788,11.3878,12.7168,14.4153,16.5145,19.0056,21.8212,24.8344,2.81422,2.07448,1.71767,1.51735,1.40385,1.34906,1.34176,1.38053
1.0,0.0,0.011581881568811134,164.431,-0.336141,0.100062,8.05622,8.32134,8.8758,9.81798,11.349,13.8979,18.4876,27.9919,50.799,91.9569,16.0274,9.42217,6.90008,5.59391,4.83304,4.37445,4.1115,3.99437,4.00339
1.0,0.0,-0.013062358203150649,119.093,0.657425,-0.00146693,2.05545,2.08702,2.18796,2.37627,2.69152,3.2203,4.17842,6.28976,16.2158,55.3444,35.8504,24.6156,18.4718,14.9217,12.7506,11.3877,10.5495,10.0917,9.94456
1.0,0.0,-0.011714387123079196,137.219,0.580282,-0.0279347,2.51932,2.5461,2.65656,2.87019,3.23121,3.83606,4.92249,7.27223,17.7818,57.808,36.2729,24.5143,18.2031,14.5895,12.3894,11.0072,10.1497,9.66704,9.48517
0.0,1.0,0.020473560607781067,146.015,-0.102986,0.0662225,5.52704,5.67872,6.02725,6.63618,7.64021,9.33648,12.4886,19.7606,41.924,52.3817,18.8104,11.1167,8.06359,6.48065,5.55839,4.99888,4.67066,4.51151,4.49492
0.0,1.0,-0.3627823354143395,82.1186,-0.870079,0.0378362,11.2265,11.4114,11.8699,12.635,13.7711,15.3651,17.5163,20.3438,23.9666,28.5471,34.2404,2.2436,1.51191,1.17885,0.994282,0.884489,0.819891,0.787045,0.780098
1.0,0.0,-0.004074417630681975,116.576,0.424834,-0.001616,2.87583,2.91936,3.0586,3.31763,3.74905,4.4654,5.73561,8.3712,16.4109,148.534,41.406,20.9226,14.2884,11.1046,9.31259,8.23398,7.58586,7.23615,7.12418
1.0,0.0,0.3719513011972449,101.277,0.827796,0.00289375,1.03323,1.05022,1.10297,1.20127,1.36704,1.64985,2.18296,3.52207,57.6665,37.7818,26.783,20.6767,17.0681,14.8104,13.2526,12.1802,11.4827,11.0907,10.9668
1.0,0.0,-0.002448452603334168,143.995,0.420278,0.0135216,3.47867,3.54153,3.72348,4.05716,4.61406,5.55107,7.26516,11.1266,30.4806,75.4552,35.7941,22.1447,16.0604,12.8142,10.8997,9.7218,9.00937,8.6301,8.52243
1.0,0.0,-0.01351888521461957,135.309,-0.098786,-0.0782172,6.61293,6.62341,6.84215,7.30538,8.09988,9.40904,11.645,15.9091,26.3637,84.3733,56.2282,20.2104,12.5517,9.30741,7.57878,6.55978,5.94145,5.58472,5.42387
1.0,0.0,-0.0073340835344413696,138.921,0.210266,-0.100294,4.76314,4.75192,4.8941,5.21459,5.77715,6.72221,8.38646,11.8147,24.8021,64.2349,37.2855,22.9941,16.0113,12.3111,10.1624,8.84176,8.01877,7.53082,7.29655
1.0,0.0,-0.3690373092546695,92.0198,-0.823217,0.0202416,10.9412,11.1144,11.5879,12.4173,13.7072,15.6357,18.493,22.7532,29.4718,40.1426,56.0527,3.16164,2.10822,1.63287,1.37058,1.21452,1.12203,1.07371,1.06092
1.0,0.0,-0.36671230525390336,85.4911,-0.850241,0.00136072,11.1015,11.2403,11.6671,12.4158,13.5157,15.0497,17.1283,19.9908,25.3641,45.9022,60.424,2.85578,1.85108,1.41638,1.18015,1.04028,0.957035,0.912487,0.898556
1.0,0.0,0.36590386066647335,108.994,0.308347,-0.167198,4.21165,4.15003,4.22312,4.44383,4.85516,5.55513,6.77704,9.21892,50.4875,40.7395,31.5478,23.7719,17.9177,13.9397,11.4699,9.90729,8.90792,8.2883,7.95165
1.0,0.0,-0.004362557489078593,284.9,0.148947,3.14951E-4,12.7658,12.9635,13.5866,14.7434,16.669,19.8675,25.5455,37.357,73.6469,200.0,99.0708,50.3459,34.4496,26.8016,22.4917,19.8967,18.3382,17.4991,17.2342
1.0,0.0,0.00785189733557905,118.424,-0.742145,-0.0025174,10.4529,10.5733,10.9534,11.6664,12.8833,14.8647,18.1652,24.1213,36.6393,69.7096,19.9664,5.52287,3.35899,2.49865,2.05779,1.80302,1.65301,1.57284,1.54714
0.0,1.0,-0.37013141840823754,117.919,-0.598656,0.0454688,9.60088,9.8044,10.3017,11.1625,12.5224,14.6312,17.9511,23.3303,32.1607,45.9403,64.7397,6.89276,4.63762,3.6197,3.05686,2.72274,2.52702,2.42885,2.41064
1.0,0.0,0.009183793441624797,135.665,0.101788,0.0711921,5.40296,5.55617,5.90292,6.5067,7.50197,9.18622,12.3287,19.6465,52.2434,92.9361,27.1756,16.2029,11.7978,9.50296,8.16314,7.35017,6.87442,6.64618,6.62752
1.0,0.0,-0.01337782542738399,136.84,-0.155965,-0.116643,5.81937,5.78952,5.93953,6.29384,6.9166,7.944,9.67514,12.8711,20.1333,74.0926,47.6968,18.3218,10.662,7.68326,6.15157,5.26238,4.72318,4.40562,4.24905
1.0,0.0,-0.00446999059564428,284.581,0.14653,-7.3177E-4,12.8021,12.9979,13.62,14.7763,16.7017,19.8991,25.5717,37.3556,73.4194,200.0,99.4518,50.3847,34.4396,26.7786,22.4641,19.8669,18.3066,17.4655,17.1979
1.0,0.0,-0.011978019513289518,138.119,0.483894,-0.044749,3.09979,3.12335,3.24852,3.49721,3.91983,4.62626,5.88264,8.53449,18.9891,57.4528,37.0643,24.5117,17.8236,14.0885,11.8545,10.4642,9.60267,9.11128,8.91188
1.0,1.0,0.35911353041783856,65.9818,0.733854,-0.298803,1.40104,1.34244,1.33263,1.36975,1.4615,1.63018,1.93159,2.54036,22.6987,20.3584,18.1025,16.0353,14.2264,12.7064,11.4733,10.505,9.77114,9.24207,8.89331
1.0,0.0,-0.024240616128013672,94.7287,0.845435,-0.0645239,0.929379,0.933186,0.967369,1.03797,1.15936,1.36308,1.72628,2.4994,6.15474,32.4911,26.3446,21.6946,18.2219,15.7037,13.9108,12.6603,11.8234,11.3163,11.0901
1.0,0.0,-0.37527878829588174,145.347,-0.481501,-0.00204247,8.88902,9.01718,9.42676,10.1822,11.4194,13.4103,16.7283,22.7028,34.6597,59.4597,100.437,9.76731,6.39812,4.90679,4.09074,3.60594,3.31656,3.1609,3.11099
0.0,1.0,0.0045785292421738075,137.015,-0.420774,-0.00207582,8.52466,8.64858,9.04513,9.77822,10.9831,12.9356,16.2336,22.3522,35.5605,54.1582,30.613,10.8383,7.13258,5.4766,4.56802,4.02763,3.70479,3.53108,3.47537
1.0,0.0,-0.021357591046108536,84.9552,0.712561,-0.0457063,1.72648,1.73944,1.80958,1.94934,2.18748,2.58743,3.30613,4.86764,12.9902,38.4813,31.0303,24.1216,18.7773,15.4348,13.2914,11.8973,11.0102,10.4953,10.2846
1.0,0.0,-0.004180436241359456,125.103,-0.566882,-0.0401666,7.84036,7.90151,8.19968,8.77927,9.73674,11.2614,13.7327,18.0089,27.2071,130.662,47.2387,7.85455,4.81404,3.59384,2.94911,2.57092,2.34406,2.21738,2.16737
1.0,0.0,-0.022007795089752005,88.3963,0.730672,-0.0365713,1.61707,1.63183,1.70024,1.83448,2.06243,2.44532,3.13445,4.63173,11.9337,36.888,29.9376,23.8732,18.8881,15.5219,13.3713,11.9786,11.0956,10.5893,10.3901
1.0,0.0,-0.011589252536801507,100.011,-0.539545,-0.133864,9.32065,9.24491,9.45537,9.98613,10.9319,12.495,15.1156,19.8918,30.4327,65.83,46.6507,12.9375,7.27143,5.16594,4.10265,3.4903,3.11948,2.89953,2.78767
1.0,0.0,0.016753125777763566,81.0128,-0.844913,0.0459178,11.0789,11.2882,11.7934,12.6491,13.9533,15.7903,18.2569,21.476,26.4623,39.9734,6.11309,2.58671,1.77264,1.39151,1.17816,1.05079,0.975986,0.938435,0.931522
1.0,0.0,0.014317926655143741,128.652,-0.104228,0.0380442,6.63019,6.77972,7.16148,7.84526,8.98195,10.9067,14.4927,22.9642,42.9652,59.8085,23.4238,13.8758,9.98118,7.96165,6.78574,6.06949,5.64284,5.42462,5.37854
1.0,0.0,0.008691805807768453,155.884,0.168528,0.16542,5.05701,5.2876,5.71948,6.43658,7.61451,9.6539,13.6461,23.5411,56.1596,114.19,22.8756,14.6774,11.1777,9.28432,8.16428,7.49561,7.13327,7.01147,7.10939
